"","raw_batch1_07262021_MT___MT_20210726_001","raw_batch1_07262021_MT___MT_20210726_003","raw_batch1_07262021_MT___MT_20210726_005","raw_batch1_07262021_MT___MT_20210726_007","raw_batch1_07262021_MT___MT_20210726_009","raw_batch1_07262021_MT___MT_20210726_095","raw_batch1_07262021_MT___MT_20210726_097","raw_batch1_07262021_MT___MT_20210726_193","raw_batch1_07262021_MT___Blank_20210726_003"
"F20009",2998743,6362833,7906844,8119345,8108105,8442966,8508798,8311867,0
"F20012",0,0,0,0,0,0,0,0,0
"F20013",0,0,0,0,0,0,0,0,0
"F20015",0,0,0,0,0,0,0,0,0
"F20022",783275,1686454,1992453,2058972,2395107,2553615,2121502,1854084,998579
"F20024",0,0,0,0,0,0,0,0,0
"F20025",0,0,0,0,0,0,0,362805,0
"F20026",0,0,0,0,0,0,0,11501,0
"F20027",0,0,0,0,0,0,0,0,0
"F20028",0,0,0,0,0,0,0,0,0
"F20030",0,0,0,0,0,0,0,1139960,0
"F20032",0,898156,928129,880217,948317,1182179,1395526,1452566,820353
"F20033",0,0,0,0,0,0,0,174757,0
"F20034",0,0,0,0,0,15465,0,0,0
"F20035",0,0,0,0,0,0,23912,0,74056
"F20036",0,0,0,0,0,0,7797,0,12905
"F20038",0,61095,0,0,18608,18394,0,0,38451
"F20039",0,674037,415119,78136,49855,0,0,43050,0
"F20040",0,383160,381655,448051,448579,325416,394540,379869,94620
"F20041",0,17578,30510,0,49658,13355,8917,35441,15285
"F20042",0,0,0,0,0,5589,0,6024,4557
"F20044",0,0,0,0,0,0,0,0,0
"F20045",0,0,0,0,0,15393,0,9692,5830
"F20046",0,76129,25617,11518,16585,19481,9333,5550,19610
"F20053",0,0,0,0,0,0,0,0,0
"F20054",0,0,0,0,0,0,0,0,0
"F20055",0,0,0,0,0,0,0,0,0
"F20056",0,0,0,0,0,0,0,0,0
"F20057",0,0,0,0,0,0,0,0,0
"F20058",0,0,0,0,0,0,0,0,0
"F20059",0,0,0,0,0,0,0,0,0
"F20060",0,0,0,0,0,0,0,0,0
"F20061",0,0,0,0,0,0,0,0,0
"F20062",0,0,0,0,0,0,0,0,0
"F20063",594844,815126,1485452,1542667,1108472,978701,1025781,953103,0
"F20064",0,0,0,0,0,0,0,0,0
"F20065",452600,0,0,0,0,0,0,0,0
"F20066",0,0,0,0,0,0,0,0,0
"F20067",0,0,0,0,0,0,0,0,0
"F20068",0,0,0,0,0,0,0,0,0
"F20069",0,0,0,0,0,0,0,0,0
"F20070",0,0,0,0,0,0,0,0,0
"F20071",0,0,0,0,0,0,0,0,0
"F20072",0,0,0,0,0,0,0,0,0
"F20073",0,0,0,0,0,0,0,0,0
"F20074",0,0,0,0,0,0,0,0,0
"F20075",0,0,0,0,0,0,0,0,0
"F20076",0,0,0,0,0,0,0,0,0
"F20078",0,0,0,0,0,0,0,0,0
"F20079",0,0,0,0,0,0,0,0,0
"F20080",1327838,873458,707958,736250,737992,356267,297164,0,0
"F20082",1028383,751374,888020,947861,788054,498746,406066,0,0
"F20084",1638695,1466473,1254922,1353318,1386340,754345,754209,0,0
"F20085",1093705,875624,810939,868142,791559,484553,460749,0,0
"F20090",0,0,0,0,0,0,0,0,0
"F20091",0,0,0,0,0,0,0,0,0
"F20092",0,0,0,0,0,0,0,0,0
"F20093",0,0,0,0,0,0,0,0,0
"F20094",53363,0,0,15555,0,0,0,0,0
"F20095",404200,0,655772,648405,0,653114,0,0,0
"F20097",0,0,0,0,0,0,0,0,0
"F20098",16253,0,0,0,0,8532,0,0,0
"F20100",0,0,0,0,0,2237696,0,2196323,0
"F20102",0,0,0,0,0,0,0,0,0
"F20103",0,0,0,0,0,0,0,0,0
"F20105",0,0,0,0,0,0,0,0,0
"F20110",0,0,0,0,0,0,0,0,0
"F20116",0,0,0,0,0,0,0,0,0
"F20118",0,0,0,0,0,0,0,0,0
"F20128",0,0,0,0,0,0,0,0,0
"F20129",0,0,0,0,0,0,0,0,0
"F20130",0,0,0,0,0,0,0,0,0
"F20131",0,0,0,0,0,0,0,0,0
"F20132",0,0,0,0,0,0,0,0,0
"F20133",0,0,0,0,0,0,0,0,0
"F20134",0,0,0,0,0,0,0,0,0
"F20138",0,14669,8249,8445,33226,0,19825,15547,61649
"F20140",1450981,1983282,2288544,2580440,2723059,2422613,2722451,2760610,918757
"F20141",0,0,0,0,0,0,0,0,0
"F20142",0,0,0,0,0,0,0,0,0
"F20143",0,0,0,0,0,0,0,0,0
"F20144",0,0,0,0,0,0,0,0,0
"F20145",0,0,0,0,0,0,0,0,0
"F20146",0,0,0,0,0,0,0,0,0
"F20147",985054,0,0,0,0,0,504568,563989,0
"F20148",0,0,0,0,0,0,0,0,0
"F20149",0,0,0,0,0,0,0,0,0
"F20150",0,0,0,0,0,0,0,0,0
"F20151",0,0,0,0,0,0,0,0,0
"F20152",0,0,0,0,0,0,0,0,0
"F20153",0,0,0,0,0,0,0,0,0
"F20154",0,0,0,0,0,0,0,0,0
"F20155",0,0,0,0,0,0,0,0,0
"F20156",1984653,1202128,1095957,1002012,1109288,1347425,1229412,944971,0
"F20157",0,0,0,0,0,0,0,0,0
"F20158",0,0,0,0,0,0,0,0,0
"F20159",0,0,0,0,0,0,0,0,0
"F20160",0,0,0,0,0,0,0,0,0
"F20162",0,0,0,0,0,0,0,0,0
"F20163",0,0,0,0,0,0,0,0,0
"F20164",0,0,0,0,0,0,0,0,0
"F20165",15565218,12033402,10777176,10405231,10109504,10522058,10385756,10401008,0
"F20166",0,0,0,0,0,0,0,0,0
"F20167",0,0,0,0,0,0,0,0,0
"F20168",0,0,0,0,0,0,0,0,0
"F20170",0,0,0,0,0,0,0,8079,0
"F20172",0,0,0,0,0,0,0,0,0
"F20173",0,0,0,0,0,0,0,0,0
"F20174",0,0,0,0,0,0,0,0,0
"F20175",0,0,0,0,0,0,0,0,0
"F20176",0,0,0,0,0,0,0,0,0
"F20177",0,0,0,0,0,0,0,0,0
"F20178",0,0,0,0,0,0,0,0,0
"F20179",0,0,0,0,0,0,0,0,0
"F20180",0,0,0,0,0,0,0,0,0
"F20181",0,0,0,0,0,0,0,0,0
"F20182",0,0,0,0,0,0,0,0,0
"F20183",0,0,0,0,0,0,0,0,0
"F20184",0,0,0,0,0,0,0,0,0
"F20185",0,0,0,0,0,0,0,0,0
"F20186",0,0,0,0,0,0,0,0,0
"F20187",0,0,0,0,0,0,0,0,0
"F20191",16924062,13370733,11730880,11867893,11494996,2746677,9284315,4340736,0
"F20192",0,0,0,0,0,0,0,0,0
"F20193",0,0,0,0,0,0,0,0,0
"F20195",0,0,0,0,0,0,0,0,0
"F20197",0,0,0,0,0,0,0,0,0
"F20198",0,0,0,0,0,0,0,0,0
"F20199",0,0,0,0,0,0,0,0,0
"F20201",1508709,1662797,1271252,644190,1246298,0,292102,0,0
"F20202",0,0,0,0,0,0,0,0,0
"F20203",0,0,0,0,0,0,0,0,0
"F20204",0,0,0,0,0,0,0,0,0
"F20205",0,0,0,0,0,0,0,0,0
"F20206",0,0,0,0,0,0,0,0,0
"F20207",0,0,0,0,0,0,0,0,0
"F20208",0,0,0,0,0,0,0,0,0
"F20209",0,0,0,0,0,0,0,0,0
"F20210",0,0,0,0,0,0,0,0,5420661
"F20211",0,0,0,0,0,0,0,0,0
"F20212",0,0,0,0,0,0,0,0,0
"F20213",0,0,0,0,0,0,0,0,0
"F20215",0,0,0,0,0,0,0,0,0
"F20219",0,0,4940141,0,0,18236442,19290333,19546507,5965155
"F20220",0,0,0,0,0,0,0,0,0
"F20221",0,0,0,0,0,0,0,0,0
"F20222",0,0,0,0,0,0,0,0,0
"F20223",0,0,0,0,0,0,0,0,0
"F20224",0,0,0,0,0,0,0,0,0
"F20225",0,0,0,0,0,0,0,0,0
"F20226",0,0,0,0,0,0,0,0,0
"F20227",0,0,0,0,0,0,0,0,0
"F20228",0,0,0,0,0,0,0,0,0
"F20229",0,0,0,0,0,0,0,0,0
"F20230",0,0,0,0,0,0,0,0,0
"F20231",576098,395697,524729,550547,634676,644339,511819,482416,0
"F20232",836287,524399,525014,522274,461209,398759,336069,0,0
"F20233",0,0,0,0,0,0,0,0,0
"F20234",0,0,0,0,0,0,0,0,0
"F20235",0,0,0,0,0,0,0,0,0
"F20236",0,0,0,0,0,0,0,0,0
"F20237",0,0,0,0,12873,101176,35986,0,0
"F20239",0,0,0,0,0,0,0,0,0
"F20240",0,0,0,0,0,0,0,0,0
"F20241",0,0,0,0,0,0,0,0,0
"F20242",0,0,0,0,0,0,0,0,0
"F20243",0,0,0,0,0,0,0,0,0
"F20245",0,0,0,0,0,0,0,0,0
"F20246",0,0,0,0,0,0,0,0,0
"F20247",0,0,0,0,0,0,0,0,0
"F20249",0,0,0,0,0,0,0,0,0
"F20250",0,0,0,0,0,0,0,0,0
"F20251",0,0,0,0,0,0,0,0,0
"F20252",0,0,0,0,0,0,0,0,0
"F20253",0,0,0,0,0,0,0,0,0
"F20254",0,0,0,0,0,0,0,0,0
"F20255",0,0,0,0,0,0,0,0,0
"F20257",0,0,0,0,0,0,0,0,0
"F20258",0,0,0,0,0,0,0,0,0
"F20259",0,0,0,0,0,0,0,0,0
"F20261",0,0,0,0,0,0,0,0,0
"F20262",0,0,0,0,0,0,0,0,0
"F20264",0,0,0,0,0,0,0,0,0
"F20268",0,0,0,0,0,0,0,0,8258
"F20269",75266,258081,116329,329845,286104,246491,412529,526555,235672
"F20270",1061708,1053804,1138718,1093629,1124728,1090947,949277,999849,21963
"F20271",0,0,0,0,0,0,0,0,0
"F20272",0,0,0,0,0,0,0,0,0
"F20273",116224228,185219210,209856272,218633562,216034809,225805598,225994134,209398696,0
"F20274",0,0,0,0,0,0,0,0,0
"F20275",0,0,0,0,0,0,0,0,0
"F20276",0,0,0,0,0,0,0,0,0
"F20277",0,0,0,0,0,0,0,0,0
"F20278",0,0,0,0,0,0,0,0,0
"F20279",0,0,0,0,0,0,0,0,0
"F20280",0,0,0,0,0,0,0,0,0
"F20281",0,0,0,0,0,0,0,0,0
"F20282",0,0,0,0,0,0,0,0,0
"F20283",0,0,0,0,0,0,0,0,0
"F20284",0,0,0,0,0,0,0,0,0
"F20285",0,0,0,0,0,0,0,0,0
"F20286",0,0,0,339430,0,0,0,0,0
"F20287",0,0,0,0,0,0,0,0,0
"F20288",0,0,0,0,0,0,0,0,0
"F20289",0,0,0,0,0,0,0,0,0
"F20291",0,0,0,0,0,0,0,0,0
"F20292",0,0,0,0,0,0,0,0,0
"F20293",0,0,0,0,0,0,0,0,0
"F20294",0,0,0,0,0,0,0,0,0
"F20296",1038310,592950,526891,529391,521020,560567,566652,514557,0
"F20298",2108291,1298529,1134197,1025940,1019070,1145351,1103345,1090195,0
"F20299",1206982,1868480,1618903,1539012,1047389,1468807,1338237,1753734,0
"F20300",0,0,0,0,0,0,0,0,0
"F20301",0,0,0,0,0,0,0,0,0
"F20302",0,0,0,0,0,0,0,0,0
"F20303",0,0,0,0,0,0,0,0,0
"F20304",0,0,0,0,0,0,0,0,0
"F20305",0,0,0,0,0,0,0,0,0
"F20306",0,0,0,0,0,0,0,0,0
"F20307",0,0,0,0,0,0,0,0,0
"F20308",0,0,0,0,0,0,0,0,0
"F20309",0,0,0,0,0,0,0,0,0
"F20310",0,0,0,0,0,0,0,0,0
"F20311",0,0,0,0,0,0,0,0,0
"F20312",0,0,0,0,0,0,0,0,0
"F20313",0,0,0,0,0,0,0,0,0
"F20314",0,0,0,0,0,0,0,0,0
"F20315",0,0,0,0,0,0,0,0,0
"F20317",0,0,0,0,0,0,0,0,0
"F20318",0,0,0,0,0,0,0,0,0
"F20320",0,0,0,0,0,0,0,0,0
"F20321",736004,479424,0,0,0,0,0,0,0
"F20322",0,0,0,0,0,0,0,0,0
"F20323",0,0,0,0,0,0,0,0,0
"F20325",5785795,3482573,2818685,2726859,2547750,2681007,2572556,2349733,0
"F20326",0,0,0,0,0,0,0,0,0
"F20327",0,0,0,0,0,0,0,0,0
"F20328",0,0,0,0,0,0,0,0,0
"F20329",0,1221091,1160562,1498265,1391664,1233419,1570541,1113361,0
"F20330",0,0,398138,295050,393606,663824,458677,574607,0
"F20331",0,0,0,0,0,0,0,0,0
"F20332",0,0,0,0,0,0,0,0,0
"F20333",0,0,0,0,0,0,0,0,0
"F20334",0,0,0,0,0,0,0,0,0
"F20335",0,0,0,0,0,0,0,0,0
"F20336",0,0,0,0,0,0,0,0,0
"F20338",0,0,0,0,0,0,0,0,0
"F20339",0,0,0,0,0,0,0,0,0
"F20340",0,0,0,0,0,0,0,0,0
"F20342",0,0,0,0,0,0,0,0,0
"F20351",1768114,1748339,1684428,1492845,1366019,1604778,1401112,1636201,0
"F20352",520911,382743,411136,494098,430188,474692,445938,452451,0
"F20353",0,0,0,0,0,0,0,0,0
"F20354",1324765,992535,895328,893877,828695,869271,881162,797830,0
"F20356",620049,878670,1065422,1065083,1126614,1285097,1302010,1101869,1043226
"F20357",0,0,0,0,0,0,0,0,0
"F20358",0,0,0,0,0,0,0,0,0
"F20359",0,0,0,0,0,0,0,0,0
"F20360",0,0,0,0,0,0,0,0,0
"F20361",0,0,0,0,0,0,0,0,0
"F20362",0,0,0,0,0,0,0,0,0
"F20363",0,0,0,0,0,0,0,0,0
"F20364",0,0,0,0,0,0,0,0,0
"F20365",0,0,0,0,0,0,0,0,0
"F20366",0,0,0,0,0,0,0,0,0
"F20367",21546688,34903355,44019009,45219598,46370869,45539595,46602204,45201302,0
"F20368",0,0,0,0,0,0,0,0,0
"F20369",3591579,2570314,2097675,1927418,1413202,2308281,2222167,2527026,0
"F20370",1360028,1448325,1319137,1571290,1761225,974897,1249460,999420,409654
"F20371",249601,155144,221236,253653,266510,205708,298920,129541,5548
"F20372",0,0,0,0,0,0,0,0,0
"F20373",0,0,0,0,0,0,0,0,0
"F20374",0,0,0,0,0,0,0,0,0
"F20375",0,0,0,0,0,0,0,0,0
"F20376",0,0,0,0,0,0,0,0,0
"F20380",0,0,0,0,0,0,0,0,0
"F20381",0,0,0,0,0,0,0,0,395648
"F20383",0,0,0,0,0,0,0,0,12377
"F20384",0,0,0,0,0,0,0,0,67260
"F20385",0,0,0,0,0,0,0,0,42609
"F20386",0,0,0,0,0,0,0,0,127682
"F20387",0,0,0,0,0,0,0,0,63703
"F20388",0,0,0,0,0,0,0,0,38693
"F20389",0,0,0,0,0,0,0,0,83908
"F20390",0,0,0,0,0,0,0,0,61626
"F20392",503226,791662,1260399,1352634,1212861,1077229,1093908,961960,0
"F20394",33253,55613,81404,64146,90192,84625,54294,82074,0
"F20396",0,0,0,0,0,0,0,0,0
"F20397",0,0,0,0,0,0,0,0,0
"F20398",734998,0,0,0,0,0,0,0,0
"F20399",0,0,0,0,0,0,0,0,0
"F20401",0,0,0,0,0,0,0,0,0
"F20402",0,0,0,0,0,0,0,0,0
"F20403",0,0,0,0,0,0,0,0,0
"F20413",0,0,0,0,0,0,0,0,0
"F20414",818208,2493300,3074952,3266333,3350516,4054559,3650903,3618077,0
"F20416",0,0,0,0,0,0,0,0,0
"F20417",0,0,0,0,0,0,0,0,0
"F20418",5863605,10833222,13532252,13880828,13737686,13892115,14154843,13643359,0
"F20419",0,0,0,0,0,0,0,0,0
"F20422",0,0,0,0,0,0,0,0,0
"F20424",0,0,0,0,0,0,0,0,0
"F20426",0,0,0,0,0,0,0,0,0
"F20428",0,0,0,0,0,0,0,0,0
"F20429",0,0,0,0,0,0,0,0,0
"F20437",0,0,0,0,0,0,0,0,0
"F20438",1231453,1667614,1780730,1567375,1513062,1557223,1481077,1831544,0
"F20439",0,0,0,0,0,0,0,0,0
"F20440",0,0,0,0,0,0,0,0,0
"F20441",0,0,0,0,0,0,0,0,0
"F20442",0,0,0,0,0,0,0,0,0
"F20443",0,0,0,0,0,0,0,0,0
"F20444",0,0,0,0,0,0,0,0,0
"F20445",0,0,0,0,0,0,0,0,0
"F20446",0,0,0,0,0,0,0,0,0
"F20447",0,0,0,0,0,0,0,0,0
"F20448",1506030,1578658,1602637,1311977,1650630,1723254,1694265,1902496,0
"F20449",0,0,0,0,0,0,0,0,0
"F20450",0,0,0,0,0,1737633,0,1481698,0
"F20452",0,0,0,0,0,0,0,0,0
"F20453",0,0,0,0,0,0,0,0,0
"F20454",0,0,0,0,0,0,0,0,0
"F20455",0,0,0,0,0,0,0,0,0
"F20456",0,0,0,0,0,0,0,0,0
"F20457",0,0,0,0,0,0,0,0,0
"F20458",0,0,0,0,0,0,0,0,0
"F20459",0,0,0,0,0,0,0,0,0
"F20460",0,0,0,0,0,0,0,0,0
"F20461",0,0,0,0,0,0,0,0,0
"F20462",0,0,0,0,0,0,0,0,0
"F20463",0,0,0,0,0,0,0,0,0
"F20466",0,0,0,0,0,0,0,0,0
"F20471",0,0,0,0,0,0,0,0,0
"F20472",0,0,0,0,0,0,0,0,0
"F20473",0,0,0,0,0,0,0,0,0
"F20474",0,0,0,0,0,0,0,0,0
"F20475",0,0,0,0,0,0,0,0,0
"F20479",0,0,0,38628,0,0,0,0,0
"F20480",0,0,0,0,0,0,0,0,0
"F20481",0,0,0,0,0,0,0,0,0
"F20483",0,0,0,0,0,0,0,0,0
"F20484",0,0,0,0,0,0,0,0,0
"F20485",0,0,0,0,0,0,0,0,0
"F20486",0,0,0,0,0,0,0,0,0
"F20487",0,0,0,0,0,0,0,0,0
"F20488",0,0,0,0,0,0,0,0,0
"F20492",531897,0,0,0,0,0,0,0,0
"F20493",873323,0,0,0,0,0,0,0,0
"F20494",0,0,0,0,0,0,0,0,0
"F20497",1621372,1607056,1574599,1797167,1683825,1661188,1849691,1635782,0
"F20498",0,0,0,0,0,0,0,0,0
"F20499",0,0,0,0,0,0,0,0,0
"F20500",2458584,763314,746288,0,0,0,0,0,0
"F20501",1178274,800552,919192,1020037,876290,933709,0,0,0
"F20502",0,0,0,0,0,0,0,0,0
"F20503",0,0,0,0,0,0,0,0,0
"F20504",491019,0,0,0,0,0,0,0,0
"F20505",1968440,0,0,0,0,0,0,0,0
"F20506",0,0,0,0,0,0,0,0,0
"F20507",0,0,0,0,0,0,0,0,0
"F20508",0,0,0,0,0,0,0,0,0
"F20509",0,0,0,0,0,0,0,0,0
"F20510",0,0,0,0,0,0,0,0,0
"F20511",0,0,0,0,0,0,0,0,648656
"F20512",0,0,0,0,0,0,0,0,0
"F20513",0,0,0,0,0,0,0,0,0
"F20514",0,0,0,0,0,0,0,0,0
"F20515",0,0,0,0,0,0,0,0,0
"F20516",0,0,0,0,0,0,0,0,0
"F20519",0,0,0,0,0,0,0,0,0
"F20520",0,0,0,0,0,0,0,0,0
"F20521",0,0,0,0,0,0,0,0,0
"F20522",0,0,0,0,0,0,0,0,0
"F20523",0,0,0,0,0,0,0,0,0
"F20524",0,0,0,0,0,0,0,0,0
"F20525",92480,0,0,0,0,0,0,0,0
"F20526",0,0,0,0,0,0,0,0,0
"F20529",1122873,0,0,0,0,0,0,0,0
"F20530",0,0,0,0,0,0,0,0,0
"F20531",0,0,0,0,0,0,0,0,0
"F20532",0,0,0,0,0,0,0,0,0
"F20533",0,0,0,0,0,0,0,0,0
"F20534",0,0,0,0,0,0,0,0,0
"F20535",0,0,0,0,0,0,0,0,0
"F20536",1724246,1354504,1390913,1319482,1207071,310621,955049,508526,0
"F20537",0,0,0,0,0,0,0,0,0
"F20538",0,0,0,0,0,0,0,0,0
"F20539",0,0,0,0,0,0,0,0,0
"F20540",0,0,0,0,0,0,0,0,0
"F20541",0,0,0,0,0,0,0,0,0
"F20542",0,0,0,0,0,0,0,0,0
"F20545",0,0,0,0,0,0,0,0,0
"F20548",716495,0,0,0,386060,0,0,0,0
"F20549",1274521,0,0,0,956707,0,0,0,0
"F20550",2218840,0,4075029,0,9674454,13406963,14406881,16629788,5565919
"F20552",0,0,0,0,0,0,0,0,0
"F20554",0,0,0,0,0,0,0,0,0
"F20557",0,0,0,0,0,0,0,0,0
"F20558",0,0,0,0,0,0,0,0,0
"F20559",0,0,0,0,0,0,0,0,0
"F20560",0,0,0,0,0,0,0,0,0
"F20561",0,0,0,0,0,0,0,0,0
"F20562",0,0,0,0,0,0,0,0,0
"F20563",0,0,0,0,0,0,0,0,0
"F20564",0,0,0,0,0,0,0,0,0
"F20567",0,0,0,0,0,0,0,0,0
"F20568",0,0,0,0,0,0,0,0,0
"F20569",0,0,0,0,0,0,0,0,0
"F20570",0,0,0,0,0,0,0,0,0
"F20571",0,0,0,0,0,0,0,0,0
"F20572",0,0,0,0,0,0,0,0,0
"F20573",0,0,0,0,0,0,0,0,0
"F20574",0,0,0,0,0,0,0,0,0
"F20575",0,0,0,0,0,0,0,0,0
"F20576",0,0,0,0,0,0,0,0,0
"F20577",0,0,0,0,0,0,0,0,0
"F20578",0,0,0,0,0,0,0,0,0
"F20580",0,0,0,0,0,0,0,0,0
"F20581",0,0,0,0,0,0,0,0,0
"F20582",0,0,0,0,0,0,0,0,0
"F20583",0,0,0,0,0,0,0,0,0
"F20584",0,0,0,0,0,0,0,0,0
"F20586",0,0,0,0,0,0,0,0,0
"F20587",0,0,0,0,0,0,0,0,0
"F20588",0,0,0,0,0,0,0,0,0
"F20589",0,0,0,0,0,0,0,0,0
"F20590",0,0,0,0,0,0,0,0,0
"F20591",0,0,0,0,0,0,0,0,0
"F20592",0,0,0,0,0,0,0,0,0
"F20593",0,0,0,0,0,0,0,0,0
"F20594",0,0,0,0,0,0,0,0,0
"F20595",0,0,0,0,0,0,0,0,0
"F20596",0,0,0,0,0,0,0,0,0
"F20599",0,0,0,0,0,0,0,0,0
"F20600",24312825,36252581,43844822,13752579,0,45835733,44874050,42041278,0
"F20601",0,0,0,0,0,0,0,0,0
"F20602",0,0,0,0,0,0,0,0,0
"F20603",0,0,0,0,0,0,0,0,0
"F20604",0,0,0,0,0,0,0,0,0
"F20605",0,0,0,0,0,0,0,0,0
"F20608",0,150343,114680,0,103815,67460,0,102317,0
"F20609",0,721281,736004,1008117,775497,935630,864664,819872,0
"F20610",0,521423,557660,566013,559196,556431,575230,630045,0
"F20611",0,505852,609799,585424,600385,637796,573712,719289,0
"F20612",0,0,0,0,0,0,0,0,0
"F20613",0,0,0,0,0,0,0,0,0
"F20614",0,0,0,0,0,0,0,0,0
"F20615",0,0,0,0,0,0,0,0,0
"F20620",0,0,0,0,0,0,0,0,0
"F20623",0,0,0,0,0,0,0,0,0
"F20624",1182012,2071653,2890899,3152694,3130268,3308452,3059098,3300300,0
"F20625",0,0,0,0,0,0,0,0,0
"F20626",0,0,0,0,0,0,0,0,0
"F20627",0,0,0,0,0,0,0,0,0
"F20628",0,0,0,0,0,0,0,0,0
"F20629",0,0,0,0,0,0,0,0,0
"F20630",0,0,0,0,0,0,0,0,0
"F20631",0,0,0,0,0,0,0,0,0
"F20632",0,0,0,0,0,0,0,0,0
"F20633",0,0,0,0,0,0,0,0,0
"F20634",0,0,0,0,0,0,0,0,0
"F20635",0,0,0,0,0,0,0,0,0
"F20636",0,0,0,0,0,0,0,0,0
"F20637",0,0,0,0,0,0,0,0,0
"F20638",0,0,0,0,0,0,0,0,0
"F20639",0,0,0,0,0,0,0,0,0
"F20640",0,0,0,0,0,0,0,0,0
"F20641",0,0,0,0,0,0,0,0,0
"F20642",0,0,0,0,0,0,0,0,0
"F20643",1169726,1455300,1965086,3573213,5523193,9036096,9194647,10565756,24050825
"F20644",0,0,0,0,0,0,0,0,0
"F20645",0,0,0,0,0,0,0,0,0
"F20646",0,0,0,0,0,0,0,0,0
"F20647",0,0,0,0,0,0,0,0,0
"F20648",0,0,0,0,0,0,0,0,0
"F20649",0,0,0,0,0,0,0,0,0
"F20654",0,0,0,0,0,0,0,0,0
"F20655",0,0,0,0,0,0,0,0,0
"F20658",0,0,0,0,0,0,0,0,0
"F20659",0,0,0,0,0,0,0,0,0
"F20662",0,0,0,0,0,0,0,0,0
"F20663",0,0,0,0,0,0,0,0,0
"F20664",0,0,0,0,0,0,0,0,0
"F20665",0,0,86356,19579,21052,0,0,0,0
"F20666",0,69781,13704,21321,23403,0,0,0,0
"F20667",0,798219,703447,585893,477423,0,0,0,0
"F20668",0,26637,133979,327233,349842,0,0,0,0
"F20669",0,22700,0,23134,27645,0,0,0,0
"F20670",0,204710,272998,205125,331541,0,0,0,0
"F20671",0,5957,0,0,3393,0,0,0,0
"F20672",0,19507,8485,0,0,0,0,0,0
"F20673",0,0,0,0,0,0,0,0,0
"F20675",0,0,0,0,0,0,0,0,0
"F20676",0,0,0,0,0,0,0,0,0
"F20677",0,0,0,0,0,0,0,0,0
"F20678",4100433,6913302,8614452,9226512,9439038,8985765,9469088,9271344,0
"F20679",0,0,0,0,0,0,0,0,0
"F20680",0,0,0,0,0,0,0,0,0
"F20681",0,0,0,0,0,0,0,0,0
"F20682",4058384,0,7071661,0,7499096,7434616,7139029,6353724,11292010
"F20683",0,0,0,0,0,0,0,0,0
"F20684",0,0,0,0,0,0,0,0,0
"F20685",0,0,0,0,0,0,0,0,0
"F20686",1239430,2321889,2949974,3172035,3058362,3143517,3160884,3102337,0
"F20687",0,0,0,0,0,0,0,0,0
"F20688",0,0,15914665,16944038,17404035,16934353,16736436,17908363,0
"F20689",0,0,0,7225,23246,13888,12714,34184,20785
"F20690",126600,22888,9730,25961,0,10334,8862,111591,83888
"F20692",602994,947710,1279874,1513286,1437104,1565849,1937985,2151891,322901
"F20699",0,0,0,0,0,0,0,0,0
"F20700",0,0,0,0,0,0,0,0,0
"F20701",0,0,0,0,0,0,0,0,153896
"F20702",0,0,0,0,0,0,0,0,0
"F20703",0,0,0,0,0,0,0,0,129313
"F20704",0,0,0,0,0,0,0,0,0
"F20706",0,0,0,0,0,0,0,0,0
"F20710",0,0,0,0,0,0,0,0,0
"F20711",0,0,0,0,0,0,0,0,0
"F20712",289559489,171798610,136902935,124587140,112558531,238795979,214418896,201258189,866564
"F20717",15216515,7379297,6196574,5604171,5548958,8549365,6477111,6080558,0
"F20718",0,167823,243278,238005,261745,276246,258237,273995,0
"F20719",0,337584,399376,345350,444285,315738,430690,454109,0
"F20720",0,0,38518,19680,21223,79881,107865,72402,0
"F20722",0,0,0,0,0,0,0,0,0
"F20723",0,0,0,0,0,0,0,0,0
"F20724",0,0,0,0,0,0,0,0,0
"F20725",10684710,8045877,6619703,7578028,5039118,6781089,7519002,7506676,0
"F20726",0,0,0,0,0,0,0,0,0
"F20727",0,0,0,0,0,0,0,0,0
"F20728",3562527,2770581,2399999,2407937,2238868,2443059,2399500,2489211,0
"F20729",0,0,0,0,0,0,0,0,0
"F20730",0,0,0,0,0,0,0,0,0
"F20731",0,0,0,0,0,0,0,0,0
"F20732",0,0,0,0,0,0,0,0,0
"F20733",0,0,0,351534,0,0,0,0,0
"F20734",0,0,0,0,0,0,0,0,0
"F20735",0,0,0,0,0,0,0,0,0
"F20736",0,0,0,0,0,0,0,0,0
"F20737",0,0,0,0,0,0,0,0,0
"F20740",0,0,0,0,0,0,0,0,0
"F20741",0,0,0,0,0,0,0,0,0
"F20742",0,0,0,0,0,0,0,0,0
"F20747",0,0,0,0,0,0,0,0,0
"F20748",0,0,0,0,0,0,0,0,0
"F20749",0,0,0,0,0,0,0,0,0
"F20750",0,0,0,0,0,0,0,0,0
"F20761",0,0,0,0,0,0,0,574435,0
"F20763",0,0,0,0,0,0,0,0,0
"F20764",0,0,0,0,0,0,0,0,0
"F20765",0,0,0,0,0,0,0,0,0
"F20766",0,0,393302,0,0,0,0,0,0
"F20767",0,0,0,0,0,0,0,0,0
"F20768",0,0,0,0,0,0,0,0,0
"F20770",0,0,0,0,0,0,0,0,0
"F20771",0,0,0,0,0,0,0,0,0
"F20772",0,0,0,0,0,0,0,0,0
"F20773",0,0,0,0,0,0,0,0,0
"F20775",0,0,0,0,0,0,0,0,0
